"x","y","observed","predicted","residual"
-5.42916666666667,35.8291666666667,26.7003009608201,28.9476667037885,-2.24736574296834
-5.42083333333333,35.8291666666667,26.8003013422899,29.0794166766409,-2.27911533435102
-5.4125,35.8291666666667,26.8003013422899,29.1270371487562,-2.32673580646634
-5.40416666666667,35.8291666666667,26.9002998164109,29.2556124234676,-2.35531260705662
-5.39583333333333,35.8291666666667,27.0003001978807,29.390537094461,-2.39023689658032
-5.3875,35.8291666666667,27.2003009608201,29.1175130543331,-1.917212093513
-5.37916666666667,35.8291666666667,27.3003013422899,29.2873594048778,-1.98705806258793
-5.37083333333333,35.8291666666667,27.3003013422899,29.4064105851661,-2.10610924287624
-5.3625,35.8291666666667,27.3003013422899,29.4762539442686,-2.17595260197872
-5.35416666666667,35.8291666666667,27.3003013422899,29.5286364635954,-2.22833512130558
-5.72916666666667,35.8208333333333,26.1003005793504,29.4048232360956,-3.30452265674518
-5.72083333333333,35.8208333333333,26.3003013422899,29.4476816609994,-3.14738031870953
-5.7125,35.8208333333333,26.5003001978807,29.3984738398135,-2.89817364193287
-5.70416666666667,35.8208333333333,26.6003005793504,29.458793104493,-2.85849252514256
-5.69583333333333,35.8208333333333,26.8003013422899,29.4762539442686,-2.67595260197872
-5.6875,35.8208333333333,27.0003001978807,29.3921244435315,-2.39182424565082
-5.67916666666667,35.8208333333333,27.1003005793504,29.2619618197496,-2.16166124039921
-5.67083333333333,35.8208333333333,27.1003005793504,29.2714859141727,-2.17118533482228
-5.6625,35.8208333333333,27.2003009608201,29.3619648111918,-2.16166385037167
-5.65416666666667,35.8208333333333,27.2003009608201,29.4508563591404,-2.25055539832027
-5.64583333333333,35.8208333333333,27.2003009608201,29.5270491145249,-2.32674815370479
-5.6375,35.8208333333333,27.3003013422899,29.4318081702943,-2.13150682800442
-5.62916666666667,35.8208333333333,27.3003013422899,29.3699015565443,-2.06960021425449
-5.62083333333333,35.8208333333333,27.3003013422899,29.3048202446534,-2.00451890236355
-5.6125,35.8208333333333,27.3003013422899,29.4159346795892,-2.11563333729931
-5.60416666666667,35.8208333333333,27.3003013422899,29.3238684334995,-2.02356709120968
-5.59583333333333,35.8208333333333,27.3003013422899,29.2333895364804,-1.93308819419056
-5.5875,35.8208333333333,27.3003013422899,29.3603774621213,-2.06007611983143
-5.57916666666667,35.8208333333333,27.3003013422899,29.3984738398135,-2.09817249752369
-5.57083333333333,35.8208333333333,27.3003013422899,29.3619648111918,-2.06166346890194
-5.5625,35.8208333333333,27.3003013422899,29.5191123691724,-2.21881102688251
-5.55416666666667,35.8208333333333,27.3003013422899,29.2333895364804,-1.93308819419056
-5.54583333333333,35.8208333333333,27.2003009608201,29.0778293275704,-1.87752836675023
-5.5375,35.8208333333333,27.2003009608201,29.2698985651022,-2.06959760428204
-5.52916666666667,35.8208333333333,27.1003005793504,29.1921184606471,-2.09181788129673
-5.52083333333333,35.8208333333333,27.0003001978807,29.0905281201344,-2.09022792225377
-5.5125,35.8208333333333,27.0003001978807,29.250850376256,-2.25055017837536
-5.50416666666667,35.8208333333333,26.9002998164109,29.1460853376023,-2.24578552119138
-5.49583333333333,35.8208333333333,26.9002998164109,29.1254497996857,-2.22514998327473
-5.4875,35.8208333333333,26.9002998164109,29.1746576208715,-2.27435780446057
-5.47916666666667,35.8208333333333,26.8003013422899,29.1000522145575,-2.29975087226765
-5.47083333333333,35.8208333333333,26.8003013422899,29.0460823461601,-2.24578100387029
-5.4625,35.8208333333333,26.7003009608201,28.946079354718,-2.24577839389783
-5.45416666666667,35.8208333333333,26.6003005793504,28.7921064948784,-2.19180591552801
